text,category
"전기차 충전구역에 플러그인 하이브리드 차량이 완충된 상태로 10시간 넘게 알박기하고 있는데 스마트폰 앱으로 신고해도 왜 처리가 안 되죠?","교통"
"이면도로 교차로 정지선에 반사경 좀 큰 걸로 달아주세요. 건물 벽에 가려서 우회전할 때마다 자전거 튀어나올까 봐 심장이 덜컹거립니다.","교통"
"시외버스터미널 근처 갓길에 대형 화물 트레일러들이 밤샘 불법주차를 해놔서 차선이 하나 사라졌습니다. 강력한 과태료 부과 바랍니다.","교통"
"대리기사들이 전동 휠을 차도 한가운데로 타고 다니면서 곡예운전을 하는데 야광 조끼도 안 입어서 로드킬 직전입니다.","교통"
"스마트 횡단보도 바닥 신호등이 고장 났는지 낮에도 계속 빨간불만 번쩍거려서 오히려 운전자 시야를 방해하고 있어요.","교통"
"터널 안에서 차로 변경 위반하는 차량 잡아내는 스마트 단속 카메라가 우리 동네 터널에도 꼭 도입되었으면 좋겠습니다.","교통"
"고속화도로 램프 구간이 너무 짧은데 덤프트럭들이 과적한 상태로 브레이크 밟으며 밀고 들어와서 대형 추돌사고 날 것 같아요.","교통"
"자전거 전용도로에 우레탄 포장이 다 들떠서 타이어가 푹푹 빠지는데, 전면 재시공은 안 하고 맨날 땜질만 하실 건가요?","교통"
"카카오 바이크랑 타조 자전거가 아파트 공동현관 비밀번호 누르는 곳을 완전히 막고 쓰러져 있습니다. 수거 업체에 페널티 못 주나요?","교통"
"신호 없는 회전교차로에서 진입 차량이 먼저인데도 직진하던 차들이 속도를 안 줄이고 밀어붙여서 교통체계 홍보가 너무 부족해 보입니다.","교통"
"지하차도 진입 전 높이 제한 철골 구조물에 대형 탑차가 부딪혀서 구조물이 금방이라도 떨어질 듯 위태롭게 매달려 있습니다.","교통"
"견인차(렉카)들이 사고 났다고 사이렌 울리면서 중앙선 침범하고 역주행하는 거 경찰차는 보고도 왜 안 잡는 건가요?","교통"
"주말만 되면 대형 교회 앞 왕복 4차선 도로 중 2개 차선을 신도들 차가 점령하는데 특정 종교라고 주차 단속 안 하시는 겁니까?","교통"
"사거리 꼬리물기 단속을 캠코더 들고 인력으로 하지 마시고, 옐로우존(교차로 빗금 친 구역) 칠하고 무인 카메라로 싹 다 벌금 매겨주세요.","교통"
"오르막길 정상에 과속방지턱을 규격보다 훨씬 높고 뾰족하게 만들어 놔서 스포츠카도 아닌데 차량 하부 언더커버가 다 박살 났습니다.","교통"
"차량 진입 방지용 볼라드가 밤에는 보이지 않아서 정강이를 정통으로 부딪혀 전치 3주가 나왔습니다. 야광 띠라도 둘러놓으세요.","교통"
"고가도로 밑 유턴 구역 불법 주차 때문에 유턴 궤적이 안 나와서, 차들이 후진하다가 뒷차랑 접촉 사고가 매일같이 납니다.","교통"
"농번기라고 왕복 2차선 국도 한쪽 차선을 1km 넘게 고추 말리는 용도로 막아놨던데, 아무리 시골이라도 교통 통제는 하셔야죠.","교통"
"주택가 인근 도금 공장에서 새벽 2시만 되면 정체불명의 노란색 폐수를 하수구로 몰래 방류해서 시궁창에서 역겨운 화학약품 냄새가 진동합니다.","환경"
"원룸 건물 앞에 음식물 쓰레기통 칩을 안 꽂고 그냥 버리고 도망가는 사람들 때문에 구더기가 끓고 아주 지옥이 따로 없습니다.","환경"
"상가 간판에 달린 눈뽕 심한 십자가 네온사인과 회전 간판 불빛이 24시간 내내 저희 안방을 비춰서 수면 유도제 먹고 잡니다. 빛공해 단속 좀요.","환경"
"동네 쌈지공원에 할머니들이 매일 비둘기한테 빵조각을 줘서 수백 마리가 모여들어 똥을 싸대니 벤치에 앉을 수가 없잖아요.","환경"
"재개발 철거 현장에서 석면 슬레이트 지붕을 해체하는데 방진막도 제대로 안 치고 작업해서 동네 주민들 다 폐암 걸리게 생겼습니다.","환경"
"아파트 단지 내 헌 옷 수거함은 영리 목적의 개인 사업자가 설치한 거라던데, 그 주변이 불법 쓰레기장이 되고 있으니 아예 강제 철거해 주십시오.","환경"
"고깃집 식당 환풍구 배기 방향이 저희 빌라 창문을 정면으로 향하고 있어서, 매일 저녁 환풍기 기름때와 삼겹살 냄새를 뒤집어쓰고 있습니다.","환경"
"주말 산책로 벤치 밑에 죽은 고양이 사체가 부패해서 파리 떼가 새까맣게 앉아있고 썩은 내가 진동하는데 빨리 수거 부서 연결해 주세요.","환경"
"마트에서 받은 아이스팩을 버릴 곳이 없어서 종량제에 다 때려 넣고 있는데, 동주민센터 앞에 전용 수거함 좀 크게 만들어주세요.","환경"
"구청에서 운영하는 물청소차가 살수 압력을 너무 세게 해놔서 인도 걷고 있다가 흙탕물을 바지 밑단에 흠뻑 다 뒤집어썼습니다. 세탁비 청구합니다.","환경"
"선거 유세차량이 주말 아침 7시부터 아파트 단지 한가운데서 확성기로 로고송을 쾅쾅 틀어대는데 데시벨 측정해서 고발 조치하고 싶습니다.","환경"
"미세먼지 경보 발령 났는데 동네 외곽 고물상에서 폐전선 피복 벗긴다고 시커먼 연기 뿜으면서 불법 소각하고 있습니다. 당장 출동하세요.","환경"
"캠핑카 끌고 와서 공용 화장실 세면대에서 고기 구워 먹은 불판 닦고 기름 버려서 배수관 다 막아놓는 얌체 캠핑족들 단속 근거 좀 마련하세요.","환경"
"오토바이 배달대행업체 사무실 앞에서 라이더들이 하루 종일 시동 켜놓고 담배 피우며 떠드는데, 매연 공회전 단속 기준이 어떻게 됩니까?","환경"
"가을철 은행나무 열매 악취 때문에 미치겠습니다. 수나무로 교체하는 사업이 있다고 들었는데 우리 동네 가로수는 언제 바꿔주나요?","환경"
"전봇대에 붙은 불법 과외 전단지를 구청에서 떼간 것까진 좋은데, 남은 청테이프 끈끈이에 먼지가 엉겨 붙어 보기 너무 흉측합니다.","환경"
"아이스크림 할인점 앞에 설치된 인형뽑기 기계에서 밤새도록 띠로링거리는 전자음이 나서 노이로제 걸릴 지경입니다. 소음 유발로 치워주세요.","환경"
"투명 페트병 라벨 떼서 분리배출 하라고 홍보만 엄청나게 하더니, 막상 수거차량 올 때 보니까 일반 플라스틱이랑 마대자루 하나에 다 섞어버리네요?","환경"
"정육점 앞 인도에 핏물 뚝뚝 떨어지는 냉동 탑차 스티로폼 박스를 산더미처럼 쌓아둬서 파리 떼가 들끓고 지나갈 수가 없습니다.","환경"
"단독주택 담벼락에 사람들이 상습적으로 노상방뇨를 해서 찌린내가 진동하니 센서 달린 경고성 음성안내 장치라도 설치해 주십시오.","환경"
"동네 뒷산 약수터 물에서 이끼 냄새가 나고 탁한데, 수질 검사 성적서 게시판이 다 깨져서 글씨가 안 보입니다. 최신 결과지 붙여주세요.","환경"
"주택가 한가운데 있는 실내 세차장에서 컴프레서(압축기) 쏘는 소리가 엄청나게 날카로운데 방음벽 설치를 강제할 수 없나요?","환경"
"지자체 마크 찍혀있는 종량제 봉투 불량률이 너무 높습니다. 묶는 부분이 툭툭 끊어지고 쉽게 찢어지는데 제조업체 관리 감독 안 하시나요?","환경"
"비만 오면 식당가 뒷골목 맨홀 구멍으로 오수관이 역류해서 화장실 똥 휴지가 길바닥에 둥둥 떠다닙니다. 근본적인 하수관거 정비가 시급합니다.","환경"
"폐형광등 수거함이 산산조각 나서 유리 파편과 수은 가루가 아이들 노는 놀이터 옆에 나뒹굴고 있으니 방호복 입고 치우러 오셔야 합니다.","환경"
"어린이 공원 놀이터 모래사장에 길고양이들이 똥오줌을 싸놓아서 개회충 감염될까 봐 아이를 못 놀게 합니다. 모래 소독 언제 했습니까?","안전"
"인도에 설치된 한전 배전함 철문이 활짝 열려 있고 안에 복잡한 전선들이 비에 젖고 있어서 감전 화재가 날까 봐 정말 두렵습니다.","안전"
"둘레길 산책로 벤치 바로 위 나뭇가지에 수박만 한 말벌집이 달려 있습니다. 벌 쏘임 사고 나기 전에 119 소방대 불러서 제거해 주세요.","안전"
"아파트 단지 뒤쪽 으슥한 공터가 비행 청소년들 아지트인데, 사각지대라 CCTV에도 안 찍힙니다. 가로등 조도 좀 높이고 비상 안심벨 달아주세요.","안전"
"오래된 육교 철제 난간이 완전히 부식돼서 아이가 살짝 기대기만 했는데도 덜렁거려서 밑으로 추락할 뻔했습니다. 전면 보수공사 요구합니다.","안전"
"급경사 골목길에 겨울만 되면 블랙아이스가 껴서 스케이트장이 됩니다. 열선 까는 게 예산상 힘들면 모래주머니랑 제설함이라도 곳곳에 놔주세요.","안전"
"동네 목욕탕 비상구 계단 쪽에 폐휴지랑 박스를 천장 닿을 만큼 쌓아놔서 불나면 대형 참사입니다. 불시 소방 점검 나와서 과태료 때리세요.","안전"
"태풍 불 때 상가 4층에 달린 간판이 나사가 풀렸는지 덜컹덜컹 그네를 타는데 밑에 지나가는 사람 덮칠까 봐 오싹합니다. 당장 철거 명령 내리세요.","안전"
"산 밑에 밭농사 짓는 분들이 야생동물 쫓는다고 불법 전기 울타리를 쳐놨던데, 안내 팻말도 없어서 등산객이 만졌다가 감전사하면 어떡합니까?","안전"
"지하보도 환풍기가 멈춘 지 한 달이 넘어서 곰팡이 냄새가 진동하고 息쉬기가 힘듭니다. 질식 사고나 화재 연기 배출이 안 될 것 같아 불안하네요.","안전"
"재래시장 아케이드 천장에 달린 자동 화재 탐지기가 거미줄로 칭칭 감겨있고 먼지가 쌓여서 불나도 센서가 작동이나 할지 의문입니다.","안전"
"동네 하천에 비 많이 오면 진입 차단하는 바리게이트가 수동이던데, 야간 기습 폭우 때는 공무원이 직접 와서 잠그기 전에 사람 떠내려가겠어요.","안전"
"주민센터 1층에 비치된 자동심장충격기(AED) 뚜껑을 열어봤더니 패드는 유통기한이 3년이나 지났고 배터리는 방전입니다. 생명줄 관리 똑바로 하세요.","안전"
"공사장 대형 타워크레인이 작업 안 할 때도 강풍 불면 휙휙 돌아가서 저희 빌라 지붕을 스치고 지나가는데 안전 규정에 맞는 건가요?","안전"
"산책로에 들개 4마리가 떼로 몰려다니면서 으르렁거리는데, 구청 유기동물 포획팀에 신고해도 마취총 쏘기 힘들다는 변명만 하니 물려 죽으란 겁니까?","안전"
"도로 갓길에 있는 전봇대 뿌리 부분 콘크리트가 다 깨져서 앙상한 철근 4가닥으로만 버티고 있는데 넘어지면 대형 정전사고 납니다.","안전"
"지하철 공사한다고 인도 바닥을 철판(복공판)으로 덮어놨는데, 비 오는 날 너무 미끄러워서 임산부가 크게 넘어졌습니다. 미끄럼 방지 처리 안 하나요?","안전"
"동네 수영장 탈의실 바닥 타일이 깨져서 날카로운 단면이 그대로 드러나 있는데 밴드 하나 붙여놓고 영업을 하네요. 발바닥 찢어집니다.","안전"
"오르막 내리막이 심한 골목에 설치된 핸드레일(안전손잡이)이 덜렁거려서 어르신들이 짚고 가다가 오히려 같이 굴러떨어지게 생겼습니다.","안전"
"물류창고 짓는 대형 공사장 입구에 세륜장(타이어 씻는 곳) 핑계로 인도를 완전히 파헤쳐놓고 보행자 임시 통로는 확보도 안 해놨습니다.","안전"
"빌딩 외벽에 대리석 타일이 배불림 현상으로 튀어나와 있어서 조만간 와르르 쏟아져 내릴 것 같습니다. 구청 건축과에서 당장 출동해서 통제선 치세요.","안전"
"맨홀 뚜껑이 차도랑 단차가 너무 심해서 오토바이 타고 가다 덜컹하며 핸들이 꺾여 큰일 날 뻔했습니다. 아스팔트 평탄화 작업 빨리 좀 하십시다.","안전"
"저수지 주변 나무 데크길을 걷는데 난간 지지대 나무가 푹 썩어서 구멍이 뻥 뚫려 있습니다. 어린아이들은 그대로 빠져서 익사할 수 있는 크기입니다.","안전"
"공공 화장실 안심 비상벨을 장난삼아 한 번 눌러봤는데 경광등도 안 돌아가고 경찰서 연결도 먹통이네요. 이거 전시행정 아닙니까?","안전"
"가스 배관이 빌라 외벽 1층 높이에 무방비로 노출되어 있는데 배달 오토바이들이 주차하다 부딪힐까 봐 금속 보호 커버 씌워달라고 요청합니다.","안전"
"민원 넣을 때마다 매번 관련 법령 매크로 복붙만 하고 제 질문에 대한 답변은 쏙 빼놓으시는데, 이번에도 매크로 달면 상급 기관에 감사 청구하겠습니다.","기타"
"저희 동네에 몇 달째 공사 중단된 유치권 행사 흉물 건물이 있는데, 구청에서 직권으로 철거하거나 가림막이라도 높게 치는 행정명령을 내려주세요.","기타"
"구청장 바라는 글 게시판은 왜 전부 비밀글로만 강제 설정되나요? 다른 시민들이 어떤 불만을 제기했는지 공유도 안 되는 게 무슨 소통입니까?","기타"
"청년도약계좌 신청할 때 가구원 동의를 모바일로 해야 한다는데, 부모님이 본인 명의 휴대폰이 없으신 경우 오프라인 서류 제출은 어떻게 합니까?","기타"
"지역사랑상품권 어플에서 가맹점 찾기 지도 기능이 아예 먹통입니다. 식당 들어가서 결제하려고 눌렀는데 어플 강제 종료만 세 번 당했어요.","기타"
"동주민센터 민원대 창구 여직원분 진짜 너무 불친절하네요. 서류 발급받는데 사람 빤히 쳐다보면서 한숨 푹푹 쉬는 거 교육 좀 다시 시키세요.","기타"
"가을 지역 축제랍시고 가수들 불러다 예산 수억 썼다던데, 정작 시민들이 앉을 그늘막이나 화장실은 턱없이 부족해서 애들 데리고 고생만 했습니다.","기타"
"옥탑방을 불법 증축해서 고시원처럼 쪼개기 월세를 주고 있는 건물을 신고하고 싶은데, 익명 보장 확실히 되는지 그리고 포상금이 있는지도 궁금합니다.","기타"
"여권 재발급을 온라인(정부24)으로 신청했는데 수령 기관을 실수로 다른 구청으로 지정했습니다. 전화로 기관 변경이 가능할까요?","기타"
"동네 공원 벤치 주변 공공 와이파이가 며칠째 'IP 할당 중'이라고만 뜨고 연결이 안 됩니다. 통신장비 리셋 한번 해주세요.","기타"
"난임 부부 시술비 지원 신청을 보건소에 직접 가서 하라는데, 맞벌이 부부는 평일 낮에 갈 시간이 없습니다. 온라인 신청 시스템 좀 만드세요.","기타"
"아파트 입주자대표회의에서 장기수선충당금을 조경 공사비로 횡령한 정황이 있는데, 구청 주택과에서 회계 장부 열람 및 감사 나올 수 있습니까?","기타"
"무인민원발급기에서 주민등록등본 떼려고 지문을 10번 넘게 찍었는데도 자꾸 인식 실패가 뜹니다. 기계 센서 좀 닦거나 교체 좀 하세요.","기타"
"구립 도서관 신간 도서 신청 제한이 한 달에 3권이던데 너무 짠 거 아닙니까? 시민들 세금 걷어서 책 사는 데 좀 팍팍 쓰시죠.","기타"
"제가 기초생활수급자 생계급여 심사 탈락 통보를 받았는데, 부양의무자 기준이 폐지된 거 아니었나요? 탈락 사유서 상세히 보내주세요.","기타"
"동네 도로명 주소가 'XX길'인데 어감이 너무 안 좋아서 집값 떨어진다고 난리입니다. 주민 동의 100% 받으면 도로명 주소 변경이 가능한가요?","기타"
"소상공인 지원금 대상자 문자를 받고 링크를 눌렀더니 앱을 설치하라고 뜨는데, 이게 구청에서 보낸 정식 문자가 맞는지 스미싱인지 감별해 주세요.","기타"
"구청 로비에서 여는 농산물 직거래 장터에서 참기름을 샀는데 중국산 가짜 같습니다. 시청이나 구청에서 물건 품질 검증도 안 하고 자리 내주나요?","기타"
"여름철에 횡단보도 앞에 펴주는 파라솔 그늘막, 저희 동네 사거리에는 왜 안 펴주는 겁니까? 유동 인구가 적다고 차별하시는 건지 해명 바랍니다.","기타"
"법인 인감증명서는 왜 동사무소나 무인발급기에서 못 떼고 꼭 등기소까지 가야 합니까? 행정 전산망 연동 안 해놓고 일 엄청 불편하게 만드네요.","기타"
"보건소에서 어르신들 대상으로 틀니 세정제 무료 배부한다는 현수막을 봤는데, 대리인이 신분증 지참해서 받아가도 되는지 문의합니다.","기타"
"이번에 지방세 체납 고지서 날아온 거 보니까 가산세가 어마어마하던데, 제가 이사 와서 고지서를 못 받은 거라 억울합니다. 가산세 탕감 절차 있나요?","기타"
"길 건너 헬스장에서 자꾸 전단지를 저희 아파트 우편함에 무단으로 쑤셔 넣어서 아주 지저분해 죽겠습니다. 경범죄 처벌이나 과태료 부과 좀 해주세요.","기타"
"구청에서 운영하는 장난감 대여소에서 빌려온 로봇 장난감 다리가 부러져 있었는데, 반납할 때 제가 변상해야 한다고 억지를 부려서 싸웠습니다. CCTV 확인해 주세요.","기타"
"동네에 새로 생긴 체육센터 수영장 물이 지하수인가요 수돗물인가요? 다녀오기만 하면 온몸에 피부 발진이 일어나서 수질 검사 좀 요청합니다.","기타"
